#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-13 22:34:45.432
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 1 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.413783,1.58267
-0.413658,1.58302
-0.413533,1.58302
-0.413408,1.58267
-0.413283,1.58233
-0.413158,1.58267
-0.413033,1.58302
-0.412908,1.58267
-0.412783,1.58233
-0.412658,1.58302
-0.412533,1.58404
-0.412408,1.58267
-0.412283,1.58165
-0.412158,1.58233
-0.412033,1.58233
-0.411908,1.58062
-0.411783,1.58028
-0.411658,1.58097
-0.411533,1.58131
-0.411408,1.58131
-0.411283,1.58131
-0.411158,1.58165
-0.411033,1.58165
-0.410908,1.58131
-0.410783,1.58165
-0.410658,1.58131
-0.410533,1.58165
-0.410408,1.58267
-0.410283,1.58233
-0.410158,1.58302
-0.410033,1.5837
-0.409908,1.58336
-0.409783,1.58302
-0.409658,1.58438
-0.409533,1.58438
-0.409408,1.58336
-0.409283,1.58233
-0.409158,1.58199
-0.409033,1.58199
-0.408908,1.58199
-0.408783,1.58131
-0.408658,1.58165
-0.408533,1.58097
-0.408408,1.58131
-0.408283,1.58165
-0.408158,1.58199
-0.408033,1.58233
-0.407908,1.58302
-0.407783,1.58233
-0.407658,1.58165
-0.407533,1.58267
-0.407408,1.58233
-0.407283,1.58165
-0.407158,1.58267
-0.407033,1.5837
-0.406908,1.58302
-0.406783,1.58233
-0.406658,1.58199
-0.406533,1.58336
-0.406408,1.58302
-0.406283,1.58302
-0.406158,1.58302
-0.406033,1.58404
-0.405908,1.5837
-0.405783,1.5837
-0.405658,1.5837
-0.405533,1.58404
-0.405408,1.5837
-0.405283,1.5837
-0.405158,1.58404
-0.405033,1.58438
-0.404908,1.58473
-0.404783,1.58404
-0.404658,1.58473
-0.404533,1.58507
-0.404408,1.58473
-0.404283,1.58438
-0.404158,1.58404
-0.404033,1.58507
-0.403908,1.58438
-0.403783,1.58336
-0.403658,1.5837
-0.403533,1.58302
-0.403408,1.58233
-0.403283,1.58199
-0.403158,1.58165
-0.403033,1.58165
-0.402908,1.58233
-0.402783,1.58165
-0.402658,1.58199
-0.402533,1.58233
-0.402408,1.5837
-0.402283,1.58267
-0.402158,1.5837
-0.402033,1.58438
-0.401908,1.58336
-0.401783,1.58267
-0.401658,1.58233
-0.401533,1.58302
-0.401408,1.5837
-0.401283,1.58233
-0.401158,1.58267
-0.401033,1.58267
-0.400908,1.58302
-0.400783,1.58233
-0.400658,1.58267
-0.400533,1.58267
-0.400408,1.58165
-0.400283,1.58165
-0.400158,1.58131
-0.400033,1.58165
-0.399908,1.58165
-0.399783,1.58165
-0.399658,1.58165
-0.399533,1.58233
-0.399408,1.58165
-0.399283,1.58097
-0.399158,1.58131
-0.399033,1.58165
-0.398908,1.58233
-0.398783,1.58199
-0.398658,1.58199
-0.398533,1.58165
-0.398408,1.58165
-0.398283,1.58165
-0.398158,1.58165
-0.398033,1.58233
-0.397908,1.58302
-0.397783,1.58336
-0.397658,1.58233
-0.397533,1.58165
-0.397408,1.58233
-0.397283,1.58302
-0.397158,1.58199
-0.397033,1.5837
-0.396908,1.58336
-0.396783,1.58336
-0.396658,1.58233
-0.396533,1.58233
-0.396408,1.58336
