#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-22 13:50:03.416
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 2.75 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.4312,2.95876
-0.431075,2.95876
-0.43095,2.95842
-0.430825,2.95842
-0.4307,2.95808
-0.430575,2.95808
-0.43045,2.95876
-0.430325,2.95842
-0.4302,2.95808
-0.430075,2.95842
-0.42995,2.95808
-0.429825,2.95876
-0.4297,2.95876
-0.429575,2.95842
-0.42945,2.95876
-0.429325,2.95876
-0.4292,2.95876
-0.429075,2.95876
-0.42895,2.95876
-0.428825,2.95876
-0.4287,2.95945
-0.428575,2.95876
-0.42845,2.9591
-0.428325,2.9591
-0.4282,2.9591
-0.428075,2.95945
-0.42795,2.9591
-0.427825,2.9591
-0.4277,2.95979
-0.427575,2.9591
-0.42745,2.95979
-0.427325,2.95945
-0.4272,2.95945
-0.427075,2.9591
-0.42695,2.95876
-0.426825,2.95945
-0.4267,2.95945
-0.426575,2.9591
-0.42645,2.95979
-0.426325,2.95945
-0.4262,2.95945
-0.426075,2.95876
-0.42595,2.95876
-0.425825,2.95945
-0.4257,2.95979
-0.425575,2.95945
-0.42545,2.96013
-0.425325,2.95979
-0.4252,2.9591
-0.425075,2.95979
-0.42495,2.9591
-0.424825,2.95945
-0.4247,2.9591
-0.424575,2.95876
-0.42445,2.9591
-0.424325,2.9591
-0.4242,2.95876
-0.424075,2.95876
-0.42395,2.95876
-0.423825,2.9591
-0.4237,2.95945
-0.423575,2.95876
-0.42345,2.9591
-0.423325,2.95876
-0.4232,2.95842
-0.423075,2.9591
-0.42295,2.95842
-0.422825,2.95808
-0.4227,2.95876
-0.422575,2.95808
-0.42245,2.95808
-0.422325,2.95842
-0.4222,2.95808
-0.422075,2.95842
-0.42195,2.95808
-0.421825,2.95808
-0.4217,2.95808
-0.421575,2.95808
-0.42145,2.95774
-0.421325,2.95842
-0.4212,2.95842
-0.421075,2.95808
-0.42095,2.95808
-0.420825,2.95739
-0.4207,2.95774
-0.420575,2.95808
-0.42045,2.95774
-0.420325,2.95876
-0.4202,2.95808
-0.420075,2.95808
-0.41995,2.95842
-0.419825,2.95739
-0.4197,2.95705
-0.419575,2.95739
-0.41945,2.95739
-0.419325,2.95842
-0.4192,2.95842
-0.419075,2.95808
-0.41895,2.95876
-0.418825,2.95808
-0.4187,2.95637
-0.418575,2.95774
-0.41845,2.95808
-0.418325,2.95842
-0.4182,2.95876
-0.418075,2.95876
-0.41795,2.95876
-0.417825,2.95876
-0.4177,2.95705
-0.417575,2.95774
-0.41745,2.95808
-0.417325,2.95842
-0.4172,2.95876
-0.417075,2.95876
-0.41695,2.9591
-0.416825,2.9591
-0.4167,2.95876
-0.416575,2.95876
-0.41645,2.9591
-0.416325,2.95842
-0.4162,2.9591
-0.416075,2.9591
-0.41595,2.95842
-0.415825,2.95876
-0.4157,2.95842
-0.415575,2.9591
-0.41545,2.96047
-0.415325,2.95979
-0.4152,2.95979
-0.415075,2.96047
-0.41495,2.96047
-0.414825,2.96047
-0.4147,2.96081
-0.414575,2.96081
-0.41445,2.96115
-0.414325,2.96115
-0.4142,2.96081
-0.414075,2.9615
-0.41395,2.96115
-0.413825,2.9615
-0.4137,2.96218
-0.413575,2.96115
-0.41345,2.96081
-0.413325,2.96115
-0.4132,2.96115
-0.413075,2.96115
-0.41295,2.96115
-0.412825,2.96115
-0.4127,2.9615
-0.412575,2.9615
-0.41245,2.96115
-0.412325,2.9615
-0.4122,2.9615
-0.412075,2.9615
-0.41195,2.96184
-0.411825,2.96184
-0.4117,2.9615
-0.411575,2.96218
-0.41145,2.96184
-0.411325,2.96184
-0.4112,2.96218
-0.411075,2.96184
-0.41095,2.96252
-0.410825,2.96184
-0.4107,2.96218
-0.410575,2.96218
-0.41045,2.96218
-0.410325,2.96252
-0.4102,2.96252
-0.410075,2.96252
-0.40995,2.96286
-0.409825,2.96286
-0.4097,2.96286
-0.409575,2.96355
-0.40945,2.96252
-0.409325,2.96321
-0.4092,2.96423
-0.409075,2.96423
-0.40895,2.96491
-0.408825,2.96526
-0.4087,2.96526
-0.408575,2.96594
-0.40845,2.96594
-0.408325,2.96594
-0.4082,2.96662
-0.408075,2.96662
-0.40795,2.96731
-0.407825,2.96765
-0.4077,2.96731
-0.407575,2.96833
-0.40745,2.96799
-0.407325,2.96799
-0.4072,2.96867
-0.407075,2.96867
-0.40695,2.96867
-0.406825,2.96936
-0.4067,2.96867
-0.406575,2.9697
-0.40645,2.96936
-0.406325,2.9697
-0.4062,2.97004
-0.406075,2.9697
-0.40595,2.9697
-0.405825,2.96936
-0.4057,2.9697
-0.405575,2.9697
-0.40545,2.96936
-0.405325,2.96902
-0.4052,2.97038
-0.405075,2.96902
-0.40495,2.96936
-0.404825,2.9697
-0.4047,2.96902
-0.404575,2.96936
-0.40445,2.9697
-0.404325,2.97004
-0.4042,2.97004
-0.404075,2.96936
-0.40395,2.96936
-0.403825,2.96936
-0.4037,2.96902
-0.403575,2.96936
-0.40345,2.96936
-0.403325,2.96902
-0.4032,2.96936
-0.403075,2.96765
-0.40295,2.96833
-0.402825,2.96799
-0.4027,2.96799
-0.402575,2.96936
-0.40245,2.96867
-0.402325,2.96867
-0.4022,2.96902
-0.402075,2.96696
-0.40195,2.96765
-0.401825,2.96867
-0.4017,2.96833
-0.401575,2.96867
-0.40145,2.96833
-0.401325,2.96833
-0.4012,2.96731
-0.401075,2.96731
-0.40095,2.96765
-0.400825,2.96833
-0.4007,2.96765
-0.400575,2.96799
-0.40045,2.96799
-0.400325,2.96765
-0.4002,2.96833
-0.400075,2.96799
-0.39995,2.96765
-0.399825,2.96833
-0.3997,2.96731
-0.399575,2.96799
-0.39945,2.96799
-0.399325,2.96696
-0.3992,2.96731
-0.399075,2.96731
-0.39895,2.96799
-0.398825,2.96833
-0.3987,2.96833
-0.398575,2.96833
-0.39845,2.96902
-0.398325,2.96833
-0.3982,2.96867
-0.398075,2.96867
-0.39795,2.96867
-0.397825,2.96936
-0.3977,2.96833
-0.397575,2.96867
-0.39745,2.96902
-0.397325,2.96902
-0.3972,2.96902
-0.397075,2.9697
-0.39695,2.96902
-0.396825,2.9697
-0.3967,2.97004
-0.396575,2.9697
-0.39645,2.97004
-0.396325,2.97038
-0.3962,2.97004
-0.396075,2.97038
