#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A41D55
#Date Time: 2020-05-25 15:12:28.515
#Sample rate: 8000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 2 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -1.5 V
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.391096,2.80256
-0.390971,2.80222
-0.390846,2.8029
-0.390721,2.8029
-0.390596,2.80324
-0.390471,2.80427
-0.390346,2.80358
-0.390221,2.80461
-0.390096,2.80427
-0.389971,2.80529
-0.389846,2.80495
-0.389721,2.80495
-0.389596,2.80598
-0.389471,2.80529
-0.389346,2.80632
-0.389221,2.80564
-0.389096,2.80632
-0.388971,2.80666
-0.388846,2.80632
-0.388721,2.807
-0.388596,2.80632
-0.388471,2.80666
-0.388346,2.80666
-0.388221,2.80666
-0.388096,2.807
-0.387971,2.807
-0.387846,2.80734
-0.387721,2.80803
-0.387596,2.80837
-0.387471,2.8094
-0.387346,2.80905
-0.387221,2.80905
-0.387096,2.80905
-0.386971,2.80905
-0.386846,2.81008
-0.386721,2.80905
-0.386596,2.80905
-0.386471,2.8094
-0.386346,2.80905
-0.386221,2.80905
-0.386096,2.80837
-0.385971,2.80974
-0.385846,2.8094
-0.385721,2.8094
-0.385596,2.8094
-0.385471,2.80905
-0.385346,2.80974
-0.385221,2.8094
-0.385096,2.80974
-0.384971,2.81008
-0.384846,2.8094
-0.384721,2.81008
-0.384596,2.80974
-0.384471,2.81042
-0.384346,2.81042
-0.384221,2.81042
-0.384096,2.8111
-0.383971,2.81042
-0.383846,2.81076
-0.383721,2.81042
-0.383596,2.81076
-0.383471,2.81076
-0.383346,2.81042
-0.383221,2.8111
-0.383096,2.81076
-0.382971,2.81076
-0.382846,2.81076
-0.382721,2.81008
-0.382596,2.81042
-0.382471,2.80974
-0.382346,2.81042
-0.382221,2.81042
-0.382096,2.81042
-0.381971,2.81076
-0.381846,2.81042
-0.381721,2.8111
-0.381596,2.81076
-0.381471,2.81008
-0.381346,2.81008
-0.381221,2.8094
-0.381096,2.81008
-0.380971,2.80974
-0.380846,2.80974
-0.380721,2.80974
-0.380596,2.80974
-0.380471,2.81042
-0.380346,2.80974
-0.380221,2.81042
-0.380096,2.81008
-0.379971,2.81008
-0.379846,2.81042
-0.379721,2.81008
-0.379596,2.81076
-0.379471,2.81008
-0.379346,2.81008
-0.379221,2.81076
-0.379096,2.81042
-0.378971,2.8111
-0.378846,2.81076
-0.378721,2.81145
-0.378596,2.81145
-0.378471,2.8111
-0.378346,2.8111
-0.378221,2.81042
-0.378096,2.81076
-0.377971,2.81076
-0.377846,2.81042
-0.377721,2.81042
-0.377596,2.80974
-0.377471,2.81042
-0.377346,2.81076
-0.377221,2.81042
-0.377096,2.81042
-0.376971,2.81008
-0.376846,2.81042
-0.376721,2.81076
-0.376596,2.81042
-0.376471,2.8111
-0.376346,2.8111
-0.376221,2.81145
-0.376096,2.81179
-0.375971,2.81145
-0.375846,2.81179
-0.375721,2.81145
-0.375596,2.81179
-0.375471,2.81179
-0.375346,2.81213
-0.375221,2.81315
-0.375096,2.81247
-0.374971,2.8135
-0.374846,2.81315
-0.374721,2.8135
-0.374596,2.81384
-0.374471,2.8135
-0.374346,2.81418
-0.374221,2.81418
-0.374096,2.81384
-0.373971,2.81486
-0.373846,2.81486
-0.373721,2.81555
-0.373596,2.81623
-0.373471,2.81589
-0.373346,2.81657
-0.373221,2.81555
-0.373096,2.81589
-0.372971,2.81589
-0.372846,2.81623
-0.372721,2.81691
-0.372596,2.81657
-0.372471,2.81726
-0.372346,2.81657
-0.372221,2.81691
-0.372096,2.81691
-0.371971,2.81691
-0.371846,2.81691
-0.371721,2.81691
-0.371596,2.81657
-0.371471,2.81726
-0.371346,2.81726
-0.371221,2.81828
-0.371096,2.81828
-0.370971,2.81931
-0.370846,2.81965
-0.370721,2.81897
-0.370596,2.81931
-0.370471,2.81897
-0.370346,2.81965
-0.370221,2.81965
-0.370096,2.81965
-0.369971,2.82067
-0.369846,2.82067
-0.369721,2.82136
-0.369596,2.81999
-0.369471,2.81999
-0.369346,2.81999
-0.369221,2.81965
-0.369096,2.82067
-0.368971,2.82067
-0.368846,2.82067
-0.368721,2.82136
-0.368596,2.82102
-0.368471,2.82238
-0.368346,2.8217
-0.368221,2.82204
-0.368096,2.82238
-0.367971,2.82238
-0.367846,2.82307
-0.367721,2.82273
-0.367596,2.82375
-0.367471,2.82409
-0.367346,2.82443
-0.367221,2.82478
